id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,14400,14400,14400, 60 months,20.39,384.65,D,D4,Investment Professional,8 years,RENT,250000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,940xx,CA,34.77,0,Mar-1997,0,,,11,0,105438,98.2,20,w,12722.62,12722.62,4302.8,4302.80,1677.38,2625.42,0.0,0.0,0.0,Feb-2019,384.65,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,263863,0,6,0,1,14,109655,49,0,0,37358,62,107500,1,0,0,1,23988,2062,98.2,0,0,152,161,72,14,1,72,,14,,0,4,4,4,4,13,4,5,4,11,0,0,0,0,100,100,0,0,411684,263863,107500,229662,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,15.04,346.85,C,C4,research scientist,2 years,RENT,55000,Not Verified,Mar-2018,Current,n,,,major_purchase,Major purchase,089xx,NJ,28.67,0,Oct-2014,1,,,8,0,17617,74.0,8,w,7655.62,7655.62,3489.39,3489.39,2344.38,1145.01,0.0,0.0,0.0,Jan-2019,346.85,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,45062,1,2,1,1,8,27445,71,2,3,6839,74,23900,0,0,3,4,5632,5225,77,0,0,25,41,6,6,0,6,,6,,0,4,6,4,4,2,6,6,5,8,,0,0,3,100,50,0,0,62316,45062,20900,38416,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,19.42,261.73,D,D3,Patrolman,7 years,MORTGAGE,65000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,870xx,NM,24.24,0,Sep-2004,2,,28,9,1,10725,48.1,39,w,0.00,0.00,10787.0624402546,10787.06,10000.00,787.06,0.0,0.0,0.0,Aug-2018,9750.93,,Aug-2018,0,,1,Individual,,,,0,0,45420,2,3,1,2,7,34695,56,5,7,1909,54,22300,4,26,5,9,5047,591,76.4,0,0,125,162,3,3,2,3,,0,,0,1,5,1,2,20,6,17,5,9,0,0,0,6,100,100,1,0,84028,45420,2500,61728,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000, 60 months,26.77,395.18,E,E5,Staff Nurse,1 year,MORTGAGE,42000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,461xx,IN,26.06,0,May-1997,0,33,,10,0,10654,62.7,29,w,0.00,0.00,14107.5614763294,14107.56,13000.00,1107.56,0.0,0.0,0.0,Jun-2018,13336.53,,Oct-2018,0,,1,Individual,,,,0,140,94650,1,1,0,1,23,13502,,2,3,7317,63,17000,0,2,0,4,9465,2338,81.6,0,0,198,250,1,1,1,8,33,17,33,0,4,5,4,8,9,8,19,5,10,0,0,0,2,93.1,100,0,0,127596,24156,12700,36246,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,13.58,691.54,C,C2,Senior Assemblet,10+ years,OWN,73215,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,13.67,0,Apr-2006,0,,,6,0,17244,79.1,11,w,25900.83,25900.83,7584.31,7584.31,4099.17,3485.14,0.0,0.0,0.0,Feb-2019,691.54,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,167231,0,1,0,0,32,13024,62,1,1,7715,71,21800,0,0,0,1,27872,585,96.1,0,0,113,143,8,8,4,104,,,,0,2,4,2,2,3,4,4,4,6,0,0,0,1,100,100,0,0,187437,30268,15000,21137,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,13.58,271.8,C,C2,Driver,< 1 year,MORTGAGE,45000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,316xx,GA,12.45,0,Jun-1999,1,59,81,8,1,6515,37.7,14,w,5890.16,5890.16,2983.76,2983.76,2109.84,873.92,0.0,0.0,0.0,Feb-2019,271.8,Mar-2019,Feb-2019,0,59,1,Individual,,,,0,0,134225,3,1,1,2,3,2384,92,2,3,4087,45,17300,2,1,3,6,19175,7904,44.7,0,0,63,225,5,3,1,35,,5,,1,2,4,2,4,3,6,9,4,8,0,0,0,4,84.6,0,1,0,145823,8899,14300,2601,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 36 months,14.07,342.12,C,C3,Probation Officer for fulton county ,2 years,MORTGAGE,72000,Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,302xx,GA,9.38,2,Jun-2003,1,5,,25,0,11732,31.0,44,w,7376.19,7376.19,3755.5,3755.50,2623.81,1131.69,0.0,0.0,0.0,Feb-2019,342.12,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,157442,4,14,3,8,6,38574,89,5,6,3952,62,37900,1,0,4,14,6298,19483,36.9,0,0,177,128,3,3,2,6,27,6,27,0,5,7,6,7,23,10,18,7,25,0,0,0,8,84.1,16.7,0,0,199801,50306,30900,43490,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,6.71,307.45,A,A3,Teacher,10+ years,MORTGAGE,66000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,130xx,NY,17.73,0,Feb-2005,0,,,7,0,12835,27.3,13,w,7154.46,7154.46,3378.22,3378.22,2845.54,532.68,0.0,0.0,0.0,Feb-2019,307.45,Mar-2019,Jan-2019,0,,1,Individual,,,,0,0,271072,0,1,1,1,8,28947,63,0,0,6730,45,47000,1,0,1,1,38725,34165,27.3,0,0,157,154,64,8,2,64,,8,,0,3,3,3,5,5,3,6,3,7,0,0,0,1,100,33.3,0,0,395433,41782,47000,45856,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3800,3800,3800, 36 months,18.45,138.24,D,D2,Correction Officer,2 years,OWN,48889,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,129xx,NY,7.54,0,Jan-2006,0,41,,6,0,5005,31.3,10,w,2853.34,2853.34,1526.15,1526.15,946.66,564.49,15.0,0.0,0.0,Feb-2019,138.24,Mar-2019,Feb-2019,0,42,1,Individual,,,,0,1465,8935,0,1,0,2,16,3930,79,2,2,4995,43,16000,0,0,2,4,1787,9495,34.5,0,0,111,146,8,8,0,8,42,6,42,0,3,3,4,5,4,5,6,3,6,0,0,0,2,70,0,0,0,21000,8935,14500,5000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,15.04,714.33,C,C4,Claims associate,10+ years,MORTGAGE,50000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,986xx,WA,13.27,0,Mar-2005,0,60,,5,0,3947,53.3,13,w,26036.15,26036.15,7832.56,7832.56,3963.85,3868.71,0.0,0.0,0.0,Feb-2019,714.33,Mar-2019,Feb-2019,0,62,1,Joint App,120000,18.15,Source Verified,0,1472,176321,0,1,0,1,16,24719,88,0,1,2146,81,7400,1,1,0,2,35264,3453,53.3,0,0,156,100,20,16,3,20,69,16,69,0,3,3,3,7,3,3,7,3,5,0,0,0,0,75,0,0,0,245596,28666,7400,28196,11679,Mar-2005,1,3,14,60.9,3,15,0,0,29,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,9.43,640.01,B,B1,Nurse Manager,4 years,RENT,29247,Source Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,850xx,AZ,1.52,0,Mar-1994,0,,,4,0,48,0.9,7,w,4054.10,4054.10,17029.63,17029.63,15945.90,1083.73,0.0,0.0,0.0,Feb-2019,640.01,Mar-2019,Feb-2019,0,,1,Joint App,147247,2.59,Source Verified,0,0,48,0,0,1,1,11,0,,0,4,38,1,5500,0,0,1,5,12,4452,1.1,0,0,11,288,15,11,1,16,,7,,0,2,2,3,3,1,4,5,2,4,0,0,0,1,100,0,0,0,5500,48,4500,0,8413,Feb-1995,2,2,6,35.2,1,5,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 60 months,11.98,355.75,B,B5,lead pressman,10+ years,MORTGAGE,70000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,282xx,NC,9.51,0,Nov-2004,0,26,,8,0,8017,38.2,17,w,13732.90,13732.90,3902.6,3902.60,2267.10,1635.50,0.0,0.0,0.0,Feb-2019,355.75,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,188741,1,1,1,1,8,8832,82,1,2,3047,53,21000,1,2,1,3,23593,4322,47.9,0,0,103,160,2,2,3,22,26,8,26,0,2,4,2,5,3,5,11,4,8,0,0,0,2,82.4,50,0,0,226900,16849,8300,10800,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000, 60 months,9.43,377.42,B,B1,Senior Marketing Strategist ,< 1 year,RENT,78000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,954xx,CA,20.57,0,Jul-2001,0,,,4,0,13559,43.0,11,w,0.00,0.00,19360.597872723,19360.60,18000.00,1360.60,0.0,0.0,0.0,Jan-2019,15973.25,,Jan-2019,0,,1,Individual,,,,0,0,45683,0,2,0,1,24,32124,68,0,0,13559,58,31500,0,0,0,1,11421,17941,43,0,0,138,200,93,24,0,128,,,,0,1,1,2,5,5,2,6,1,4,0,0,0,0,100,0,0,0,79060,45683,31500,47560,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,13.58,339.74,C,C2,Home inspector,4 years,MORTGAGE,82000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,924xx,CA,19.52,1,Aug-2012,0,21,76,10,4,7652,68.3,15,w,7361.77,7361.77,3729.6,3729.60,2638.23,1091.37,0.0,0.0,0.0,Feb-2019,339.74,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,453862,2,3,0,1,22,35698,68,1,2,3781,68,11200,3,0,1,5,45386,1479,82,0,0,67,63,1,1,2,1,32,7,32,0,4,5,5,5,6,6,7,5,10,0,0,0,2,92.3,60,2,2,476417,43350,8200,52917,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 60 months,14.07,466.1,C,C3,Laborer,7 years,MORTGAGE,25000,Verified,Mar-2018,Charged Off,n,,,home_improvement,Home improvement,446xx,OH,2.5,0,May-2004,1,,95,8,1,1187,3.4,17,w,0.00,0.00,2314.87,2314.87,1185.48,1129.39,0.0,0.0,0.0,Aug-2018,466.1,,Feb-2019,0,,1,Individual,,,,0,0,107256,4,0,2,2,6,0,,2,3,1148,3,34800,2,0,3,6,15322,18113,6.2,0,0,141,166,0,0,1,2,,6,,0,2,2,4,9,4,7,12,2,8,0,0,0,5,100,25,1,0,141150,1187,19300,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,20.39,1068.46,D,D4,Butcher,10+ years,MORTGAGE,55000,Source Verified,Mar-2018,Charged Off,n,,,other,Other,134xx,NY,49.18,0,Jul-1996,0,,,15,0,83639,59.1,24,w,0.00,0.00,7440.93,7440.93,784.19,1307.42,0.0,5349.32,962.8776,May-2018,1068.46,,Nov-2018,0,,1,Joint App,123000,28.25,Source Verified,0,0,186579,0,2,0,1,14,32452,62,2,2,14128,60,117500,0,0,2,3,12439,25871,58.4,0,0,122,260,8,8,3,8,,8,,0,6,9,7,10,3,12,18,9,15,0,0,0,2,100,42.9,0,0,256053,116091,62200,52377,53869,Jul-1996,0,0,16,22.6,13,8,1,0,6,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,27750, 36 months,10.41,908.89,B,B3,Warehouse Solutions Sales Manager,< 1 year,RENT,132000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,280xx,NC,18.67,2,Nov-2000,0,18,,12,0,16869,76.7,27,f,20347.93,20166.26,9965.4,9876.42,7652.07,2313.33,0.0,0.0,0.0,Feb-2019,908.89,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,158945,1,7,2,2,5,71467,75,0,0,12980,76,22000,2,0,4,2,13245,3631,82.3,0,0,115,208,65,5,4,77,29,0,25,0,2,2,3,7,12,4,11,2,12,0,0,0,2,76.9,33.3,0,0,187205,88336,20500,85205,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,13.58,169.87,C,C2,,n/a,RENT,30000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,207xx,MD,18.12,1,Dec-1988,1,8,103,30,1,7434,11.0,45,w,3680.89,3680.89,1864.8,1864.80,1319.11,545.69,0.0,0.0,0.0,Feb-2019,169.87,Mar-2019,Feb-2019,0,26,1,Individual,,,,0,0,7434,2,0,0,0,,0,,4,9,2221,11,67400,1,0,3,9,248,18677,20.2,0,0,,350,1,1,0,16,8,5,8,1,4,14,7,11,0,30,44,14,30,0,0,0,4,95.6,0,1,0,67400,7434,23400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 36 months,5.31,1204.42,A,A1,Principal,10+ years,OWN,135800,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,120xx,NY,24.13,0,Apr-1998,0,,,15,0,39770,57.0,32,w,28444.98,28444.98,13264.04,13264.04,11555.02,1709.02,0.0,0.0,0.0,Feb-2019,1204.42,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,226590,0,7,1,1,10,55589,58,1,1,27343,58,60800,1,3,2,2,16185,16572,67.9,0,0,154,238,12,10,1,28,,10,,0,4,5,6,7,19,7,12,5,15,0,0,0,2,100,20,0,0,331872,95359,54300,96492,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 36 months,10.41,649.21,B,B3,Procurement Analyst,10+ years,MORTGAGE,110000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,078xx,NJ,16.46,0,Feb-2010,1,,,8,0,28339,71.6,13,w,14534.21,14534.21,7129.74,7129.74,5465.79,1663.95,0.0,0.0,0.0,Feb-2019,649.21,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,56585,1,1,0,1,19,28246,,1,4,9921,72,39600,0,0,1,5,7073,6138,78.5,0,0,97,83,5,5,1,5,,5,,0,4,6,5,5,4,7,8,6,8,0,0,0,1,100,60,0,0,79458,56585,28500,39858,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,25000,25000,25000, 36 months,11.98,830.12,B,B5,Sergeant,9 years,MORTGAGE,87000,Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,822xx,WY,6.62,0,Jul-2006,2,26,,11,0,13461,48.2,18,w,0.00,0.00,25815.2079772031,25815.21,25000.00,815.21,0.0,0.0,0.0,Jun-2018,24171.61,,Feb-2019,0,,1,Individual,,,,0,0,160497,2,1,0,2,16,11165,88,2,7,8759,61,27900,2,4,2,9,14591,12039,52.8,0,0,91,140,4,4,2,4,,2,,0,3,3,7,8,5,9,11,3,11,0,0,0,2,94.4,28.6,0,0,183145,24626,25500,12655,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14500,14500,14500, 36 months,7.96,454.11,A,A5,Accounting,10+ years,RENT,42000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,119xx,NY,15.23,0,Sep-1998,0,42,,6,0,1778,55.6,18,w,10429.59,10429.59,4988.8,4988.80,4070.41,918.39,0.0,0.0,0.0,Feb-2019,454.11,Mar-2019,Feb-2019,0,43,1,Joint App,78480,21.85,Source Verified,0,0,51233,0,4,1,2,12,49455,97,0,0,0,89,3200,0,0,0,2,8539,,,0,0,90,234,76,12,0,,44,,42,3,0,2,0,6,5,2,13,2,6,0,0,0,1,55.6,,0,0,52441,51233,0,49241,37389,Aug-2011,1,0,10,103.4,9,3,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27000,27000,27000, 36 months,14.07,923.72,C,C3,CFO,8 years,RENT,86500,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,782xx,TX,33.95,0,Apr-2003,0,,,15,0,23764,65.8,33,w,19915.77,19915.77,10139.82,10139.82,7084.23,3055.59,0.0,0.0,0.0,Feb-2019,923.72,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,117997,0,3,0,3,13,94233,20,0,1,8271,47,36100,4,5,6,4,7866,4228,83.2,0,0,123,179,21,13,0,29,,3,,0,7,10,7,7,15,12,18,10,15,0,0,0,0,96.8,57.1,0,0,162254,117997,25200,126154,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,10.9,392.3,B,B4,Service Technician ,6 years,MORTGAGE,49000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,344xx,FL,12.71,0,Feb-2006,0,,,8,0,8080,26.8,11,w,8650.28,8650.28,4406.08,4406.08,3349.72,1056.36,0.0,0.0,0.0,Feb-2019,392.3,Mar-2019,Feb-2019,0,,1,Individual,,,,0,721,142150,0,1,0,1,15,8212,82,2,3,4049,41,30200,0,0,1,4,17769,20620,28.2,0,0,145,62,7,7,1,7,,1,,0,5,5,5,5,4,6,6,5,8,0,0,0,2,100,20,0,0,171832,16292,28700,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10450,10450,10450, 36 months,6.07,318.25,A,A2,Executive Vice President,8 years,RENT,60000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,913xx,CA,16.23,0,Jul-2007,0,,,5,0,9328,67.1,9,f,7734.86,7734.86,3175.45,3175.45,2715.14,460.31,0.0,0.0,0.0,Jan-2019,318.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,29642,1,1,1,1,2,20314,103,0,0,8112,87,13900,1,0,2,1,5928,4572,67.1,0,0,90,128,77,2,0,77,,2,,0,2,2,3,4,2,3,6,2,5,0,0,0,1,100,0,0,0,34207,29642,13900,19643,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,12000,12000,12000, 36 months,6.07,365.45,A,A2,Assembly,3 years,MORTGAGE,50000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,494xx,MI,12.89,0,Mar-2007,2,,,9,0,666,1.5,11,w,8882.19,8882.19,3674.73,3674.73,3117.81,556.92,0.0,0.0,0.0,Feb-2019,365.45,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,133484,2,2,1,1,4,10800,57,2,2,598,18,45500,2,0,2,4,14832,44834,1.5,0,0,25,132,1,1,1,1,,2,,0,2,2,6,7,2,6,8,2,9,0,0,0,3,100,0,0,0,190600,11466,45500,19000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 36 months,9.43,960.01,B,B1,Project Control,7 years,MORTGAGE,130000,Source Verified,Mar-2018,Fully Paid,n,,,home_improvement,Home improvement,587xx,ND,14.76,0,Oct-2006,0,,,6,0,16130,76.8,32,w,0.00,0.00,32241.8052691198,32241.81,30000.00,2241.81,0.0,0.0,0.0,Feb-2019,22712.43,,Feb-2019,1,,1,Individual,,,,0,817,318553,1,2,1,2,6,53875,14,0,0,9291,47,21000,2,2,4,4,53092,4870,76.8,0,0,137,125,56,6,3,113,,6,,0,2,2,2,4,16,2,13,2,6,0,0,0,1,100,50,0,0,352465,70005,21000,72781,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,9.92,161.15,B,B2,Teacher,5 years,RENT,72000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,10.13,0,Aug-2006,3,50,46,23,1,2318,3.8,47,w,3626.16,3626.16,1761.63,1761.63,1373.84,387.79,0.0,0.0,0.0,Feb-2019,161.15,Mar-2019,Feb-2019,0,50,1,Individual,,,,0,0,103431,3,7,1,2,8,101113,85,5,7,1691,43,61000,3,0,10,9,4497,51182,4.3,0,0,139,135,1,1,0,1,54,3,54,1,3,3,10,19,20,16,27,3,23,0,0,0,6,95.1,0,1,0,169186,103431,53500,108186,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,10.9,196.15,B,B4,Pipe repairman,6 years,RENT,50000,Source Verified,Mar-2018,Current,n,,,other,Other,441xx,OH,19.87,0,Aug-2006,1,62,,10,0,8994,73.7,25,w,4369.12,4369.12,2154.02,2154.02,1630.88,523.14,0.0,0.0,0.0,Feb-2019,196.15,Mar-2019,Feb-2019,0,84,1,Individual,,,,0,0,26394,1,1,0,0,25,17400,71,2,5,3313,72,12200,1,2,1,5,2639,1700,81.7,0,0,128,139,5,5,0,17,84,5,62,1,3,5,5,8,6,9,19,5,10,0,0,0,2,95.7,60,0,0,36627,26394,9300,24427,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,7.34,496.53,A,A4,Accounting,10+ years,MORTGAGE,62500,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,038xx,NH,23.08,0,Sep-2005,0,,,12,0,16496,50.8,24,w,11478.09,11478.09,5455.31,5455.31,4521.91,933.40,0.0,0.0,0.0,Feb-2019,496.53,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,152810,1,2,0,2,20,10411,40,1,3,5839,46,32500,0,3,0,5,15281,5286,72.2,0,0,150,145,6,6,3,23,,20,,0,3,6,4,8,5,9,16,6,12,0,0,0,1,100,33.3,0,0,207014,26907,19000,25764,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,9.92,318.12,B,B2,Senior Commercial Title Examiner,10+ years,MORTGAGE,120000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,180xx,PA,21.38,0,Aug-1992,1,,105,21,1,29132,55.1,28,w,12774.19,12774.19,3491.05,3491.05,2225.81,1265.24,0.0,0.0,0.0,Feb-2019,318.12,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,286790,3,4,1,3,6,70100,81,4,6,6164,71,52900,1,0,5,10,13657,10395,64.5,0,0,306,242,2,2,1,27,,6,,0,5,11,5,6,7,16,20,11,21,0,0,0,5,100,40,1,0,331431,99232,29300,86331,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 36 months,10.41,1136.11,B,B3,Registered Nurse,1 year,RENT,130000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,19.34,0,Dec-2012,0,,,14,0,31186,40.9,20,f,25434.95,25434.95,12476.97,12476.97,9565.05,2911.92,0.0,0.0,0.0,Feb-2019,1136.11,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,103075,2,3,2,3,3,71889,77,0,1,10896,52,76200,0,0,0,4,7363,41852,42.4,0,0,58,63,24,3,0,28,,18,,0,7,8,9,11,6,11,14,8,14,0,0,0,2,100,11.1,0,0,156727,103075,72700,80527,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,9.43,314.52,B,B1,,n/a,RENT,42000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,802xx,CO,42.31,0,Sep-1986,0,31,,7,0,19131,51.4,21,w,12749.88,12749.88,3451.86,3451.86,2250.12,1201.74,0.0,0.0,0.0,Feb-2019,314.52,Mar-2019,Feb-2019,0,,1,Joint App,149000,31.36,Verified,0,0,49630,0,2,0,1,21,30499,53,0,2,14588,52,37200,0,0,0,3,7090,12756,59.1,0,0,157,378,20,20,4,20,31,,31,0,3,5,3,4,7,5,9,5,7,0,0,0,0,95.2,0,0,0,94947,49630,31200,57747,70666,Sep-1986,0,4,13,60.7,4,19,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13500,13500,13500, 36 months,6.71,415.06,A,A3,factory,10+ years,MORTGAGE,47000,Source Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,472xx,IN,19.54,0,Feb-2003,0,,85,9,1,10442,37.4,16,w,9658.50,9658.50,4560.63,4560.63,3841.50,719.13,0.0,0.0,0.0,Feb-2019,415.06,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,100139,1,2,0,0,27,11556,36,2,2,5462,37,27900,0,0,1,2,14306,14129,42.1,0,0,140,181,3,3,2,3,,8,,0,3,4,3,3,5,6,9,4,9,0,0,0,2,100,0,1,0,152680,21998,24400,31780,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
